Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Price;Guests Included;Extra People;Minimum Nights;Number of Reviews;Review Scores Rating;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;City
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;40.0;1;0;1;25;79.0;6.0;8.0;8.0;8.0;8.0;flexible;Madrid
House;Private room;2;1.0;1.0;2.0;Real Bed;25.0;1;23;5;1;;;;;;;strict;Madrid
Loft;Entire home/apt;4;1.0;1.0;1.0;Real Bed;100.0;2;12;1;0;;;;;;;strict;Madrid
Condominium;Entire home/apt;2;1.0;1.0;1.0;Real Bed;53.0;1;0;2;1;;;;;;;moderate;Madrid
Apartment;Private room;3;1.0;1.0;3.0;Real Bed;32.0;1;11;1;82;92.0;10.0;10.0;10.0;10.0;9.0;flexible;Madrid
Other;Private room;2;1.0;1.0;2.0;Real Bed;45.0;1;0;2;6;77.0;8.0;9.0;9.0;9.0;7.0;moderate;Madrid
House;Entire home/apt;15;5.0;6.0;12.0;Real Bed;190.0;12;30;5;2;90.0;9.0;9.0;8.0;9.0;8.0;strict;Selva
Apartment;Entire home/apt;4;1.5;1.0;2.0;Real Bed;60.0;2;25;2;14;88.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;6;2.0;3.0;6.0;Real Bed;148.0;1;0;1;91;89.0;9.0;9.0;9.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;99.0;2;0;3;3;100.0;9.0;9.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;8;2.0;3.0;4.0;Real Bed;81.0;4;15;5;50;96.0;10.0;10.0;10.0;9.0;10.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;74.0;2;30;3;109;97.0;10.0;10.0;10.0;9.0;10.0;strict;Madrid
Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;45.0;1;0;3;0;;;;;;;strict;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;59.0;1;0;2;2;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Private room;2;2.0;1.0;1.0;Real Bed;30.0;1;20;2;2;40.0;3.0;9.0;8.0;8.0;6.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;38.0;1;7;1;35;93.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
House;Private room;1;1.0;1.0;1.0;Real Bed;27.0;1;12;2;51;93.0;9.0;10.0;10.0;9.0;9.0;flexible;Madrid
Apartment;Entire home/apt;6;2.0;2.0;2.0;Real Bed;99.0;1;20;1;54;88.0;9.0;9.0;9.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;60.0;1;10;5;4;95.0;10.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;23.0;1;0;2;12;95.0;10.0;10.0;10.0;8.0;9.0;flexible;Madrid
House;Private room;2;2.0;1.0;2.0;Real Bed;20.0;1;20;2;11;87.0;9.0;10.0;9.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;6;1.0;2.0;4.0;Real Bed;80.0;1;10;2;198;94.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;2;1.0;1.0;2.0;Real Bed;42.0;1;15;2;4;85.0;9.0;10.0;10.0;10.0;8.0;strict;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;47.0;1;0;1;1;100.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;80.0;1;0;2;10;96.0;10.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;6;2.0;2.0;6.0;Real Bed;69.0;1;10;2;27;92.0;9.0;10.0;10.0;9.0;9.0;strict;Madrid
Apartment;Private room;2;2.0;1.0;1.0;Real Bed;41.0;1;0;2;22;93.0;9.0;10.0;10.0;10.0;9.0;flexible;Barcelona
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;150.0;1;0;1;1;80.0;8.0;10.0;10.0;10.0;8.0;strict;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;50.0;1;0;1;12;89.0;9.0;10.0;10.0;9.0;9.0;flexible;Paris
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;60.0;1;10;2;9;93.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;23.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;25.0;1;0;2;57;89.0;9.0;10.0;10.0;8.0;9.0;moderate;Madrid
Apartment;Private room;1;1.5;1.0;1.0;Real Bed;30.0;1;0;20;0;;;;;;;flexible;Madrid
Other;Entire home/apt;3;1.0;2.0;2.0;Real Bed;88.0;1;0;2;6;90.0;9.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;65.0;2;10;3;11;89.0;9.0;10.0;10.0;9.0;9.0;moderate;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;42.0;1;0;1;0;;;;;;;strict;Madrid
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;42.0;1;0;7;0;;;;;;;strict;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;26.0;1;5;1;9;95.0;8.0;9.0;9.0;9.0;9.0;flexible;Madrid
Apartment;Entire home/apt;5;1.0;3.0;3.0;Real Bed;65.0;1;0;1;4;80.0;6.0;8.0;9.0;8.0;9.0;moderate;Madrid
Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;68.0;1;0;2;4;95.0;9.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Private room;2;3.0;1.0;1.0;Real Bed;25.0;1;0;10;0;;;;;;;strict;Madrid
Apartment;Entire home/apt;6;2.0;2.0;2.0;Real Bed;81.0;1;20;1;4;80.0;9.0;9.0;8.0;10.0;9.0;flexible;Madrid
Apartment;Private room;1;3.0;1.0;1.0;Real Bed;31.0;1;0;7;0;;;;;;;strict;Madrid
Bed & Breakfast;Private room;2;1.0;1.0;1.0;Real Bed;35.0;1;25;1;3;93.0;10.0;9.0;9.0;10.0;10.0;flexible;Madrid
Apartment;Entire home/apt;4;1.5;2.0;4.0;Real Bed;99.0;2;10;3;4;87.0;10.0;10.0;10.0;9.0;9.0;strict;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;25.0;1;7;1;0;;;;;;;strict;Madrid
Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;49.0;2;10;1;2;90.0;8.0;7.0;9.0;9.0;9.0;strict;Madrid
House;Private room;2;1.0;1.0;1.0;Real Bed;28.0;1;15;2;57;95.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;89.0;1;10;4;33;98.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;19.0;1;8;2;8;88.0;8.0;10.0;10.0;10.0;9.0;moderate;Madrid
Condominium;Entire home/apt;6;1.0;2.0;3.0;Real Bed;173.0;6;50;1;83;95.0;10.0;10.0;10.0;10.0;10.0;strict;San Diego
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;120.0;2;0;3;17;96.0;10.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Private room;2;2.0;1.0;1.0;Real Bed;25.0;1;5;10;0;;;;;;;strict;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;75.0;1;0;30;19;91.0;9.0;9.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;70.0;2;15;3;38;93.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;50.0;1;0;2;8;90.0;10.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;8;2.0;3.0;6.0;Real Bed;200.0;2;20;2;39;86.0;9.0;9.0;9.0;9.0;8.0;strict;Madrid
House;Entire home/apt;1;1.0;1.0;1.0;Real Bed;60.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;30.0;1;30;2;14;94.0;10.0;9.0;10.0;9.0;9.0;moderate;Madrid
Apartment;Private room;1;2.0;1.0;6.0;Real Bed;20.0;1;0;30;4;90.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;90.0;2;20;2;10;87.0;10.0;9.0;8.0;10.0;8.0;strict;Madrid
Apartment;Entire home/apt;7;2.0;3.0;5.0;Real Bed;165.0;4;10;2;1;100.0;8.0;10.0;10.0;8.0;8.0;strict;Madrid
Apartment;Entire home/apt;4;2.0;2.0;3.0;Real Bed;110.0;1;0;3;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;95.0;1;20;4;1;;;;;;;strict;Madrid
House;Private room;2;1.0;1.0;2.0;Real Bed;110.0;1;20;2;3;100.0;10.0;10.0;10.0;10.0;10.0;flexible;Los Angeles
Apartment;Entire home/apt;6;2.0;2.0;4.0;Real Bed;98.0;4;25;2;34;97.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
House;Private room;2;1.0;1.0;1.0;Real Bed;46.0;1;16;1;13;78.0;7.0;8.0;8.0;8.0;8.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;79.0;1;10;5;1;;;;;;;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;2.0;Real Bed;80.0;2;15;3;0;;;;;;;strict;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;23.0;1;0;3;10;100.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Condominium;Private room;2;1.0;1.0;2.0;Real Bed;30.0;1;50;1;20;95.0;9.0;9.0;9.0;9.0;9.0;moderate;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;19.0;1;5;1;10;90.0;9.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;70.0;2;30;1;10;97.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
House;Shared room;1;1.0;1.0;1.0;Pull-out Sofa;16.0;1;16;1;25;88.0;9.0;10.0;10.0;9.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;2.0;4.0;Real Bed;100.0;1;0;1;0;;;;;;;moderate;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;50.0;1;10;1;19;92.0;10.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;16.0;1;0;1;11;96.0;10.0;10.0;10.0;9.0;10.0;strict;Madrid
Apartment;Private room;2;2.0;1.0;1.0;Real Bed;45.0;1;0;2;31;100.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Private room;3;2.0;4.0;3.0;Real Bed;40.0;1;20;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;44.0;2;5;2;32;86.0;9.0;10.0;10.0;9.0;9.0;moderate;Madrid
Apartment;Entire home/apt;5;1.0;3.0;4.0;Real Bed;100.0;2;25;3;1;80.0;8.0;10.0;10.0;10.0;10.0;moderate;Barcelona
Apartment;Private room;2;2.0;1.0;1.0;Real Bed;27.0;1;28;1;19;95.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;94.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;6;2.0;2.0;3.0;Real Bed;100.0;2;15;2;84;89.0;10.0;9.0;9.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;6;1.0;2.0;3.0;Real Bed;80.0;4;15;2;6;100.0;10.0;10.0;10.0;9.0;10.0;flexible;Madrid
House;Private room;2;1.0;1.0;1.0;Real Bed;40.0;1;0;3;0;;;;;;;moderate;Madrid
House;Entire home/apt;6;1.0;2.0;4.0;Real Bed;55.0;2;20;2;94;91.0;10.0;9.0;9.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;160.0;1;0;2;0;;;;;;;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;35.0;1;0;1;115;96.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
House;Private room;2;1.0;1.0;1.0;Real Bed;36.0;2;0;1;21;94.0;10.0;9.0;9.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;3;1.0;2.0;2.0;Real Bed;53.0;1;0;2;27;89.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
House;Private room;2;1.0;1.0;2.0;Real Bed;19.0;1;10;3;1;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;47.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;50.0;1;0;3;2;100.0;10.0;10.0;10.0;10.0;9.0;moderate;Madrid
Bed & Breakfast;Private room;1;0.5;1.0;1.0;Real Bed;23.0;1;15;1;11;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
House;Private room;2;1.0;1.0;2.0;Real Bed;33.0;1;0;1;24;95.0;9.0;10.0;9.0;10.0;10.0;flexible;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;23.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;9;2.0;4.0;6.0;Real Bed;200.0;1;0;1;0;;;;;;;strict;Madrid
Other;Private room;2;1.0;1.0;1.0;Real Bed;27.0;1;0;2;21;88.0;8.0;9.0;9.0;10.0;9.0;strict;Madrid
House;Private room;2;1.0;1.0;1.0;Real Bed;95.0;1;0;1;0;;;;;;;moderate;Madrid
Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;50.0;2;0;2;1;80.0;10.0;10.0;10.0;10.0;6.0;flexible;Madrid
Guesthouse;Private room;2;1.0;1.0;1.0;Real Bed;43.0;1;0;1;0;;;;;;;flexible;Madrid
Other;Private room;1;2.0;1.0;3.0;Real Bed;24.0;1;10;2;17;94.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;75.0;2;10;2;22;89.0;9.0;10.0;9.0;10.0;9.0;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;30.0;1;5;2;17;94.0;10.0;10.0;10.0;9.0;9.0;strict;Madrid
Condominium;Entire home/apt;4;1.0;2.0;3.0;Real Bed;70.0;2;10;1;84;86.0;8.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;45.0;3;0;3;101;93.0;9.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;3;1.0;1.0;2.0;Pull-out Sofa;55.0;2;25;2;10;90.0;9.0;9.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;6;2.0;2.0;3.0;Real Bed;140.0;3;10;2;72;94.0;10.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;6;1.0;2.0;4.0;Real Bed;50.0;2;20;1;7;86.0;8.0;8.0;9.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;53.0;1;0;3;65;88.0;9.0;9.0;10.0;9.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;49.0;2;20;3;95;91.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;5;2.0;2.0;3.0;Real Bed;89.0;4;15;1;13;92.0;9.0;9.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;65.0;1;0;3;19;88.0;9.0;8.0;8.0;9.0;8.0;super_strict_60;Palma
Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;59.0;2;12;3;127;91.0;9.0;9.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;35.0;1;10;1;6;80.0;8.0;9.0;9.0;9.0;9.0;moderate;Madrid
Apartment;Entire home/apt;4;2.0;2.0;3.0;Real Bed;120.0;2;0;3;0;;;;;;;strict;Madrid
Guesthouse;Private room;4;1.0;1.0;4.0;Real Bed;65.0;1;0;1;11;100.0;10.0;9.0;10.0;9.0;10.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;42.0;2;15;7;1;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Bed & Breakfast;Private room;2;2.0;1.0;1.0;Real Bed;42.0;2;0;1;2;70.0;10.0;9.0;10.0;10.0;8.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;67.0;4;20;2;25;95.0;9.0;10.0;10.0;9.0;9.0;strict;Madrid
House;Private room;2;1.0;1.0;1.0;Real Bed;40.0;1;0;1;0;;;;;;;strict;Madrid
Apartment;Entire home/apt;6;1.0;2.0;3.0;Real Bed;80.0;4;20;2;22;92.0;9.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;6;3.0;3.0;6.0;Real Bed;220.0;4;0;3;7;94.0;9.0;9.0;10.0;10.0;9.0;strict;Madrid
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;42.0;1;0;7;0;;;;;;;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;20.0;1;0;1;17;84.0;9.0;9.0;9.0;9.0;8.0;strict;Madrid
Condominium;Entire home/apt;3;1.0;1.0;2.0;Real Bed;79.0;2;15;2;12;97.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Entire home/apt;6;2.0;2.0;4.0;Real Bed;140.0;4;30;2;43;91.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;85.0;1;0;1;3;90.0;7.0;8.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;33.0;1;0;2;0;;;;;;;flexible;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Futon;25.0;1;0;2;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;53.0;2;12;2;0;;;;;;;flexible;Madrid
Apartment;Shared room;2;1.0;1.0;1.0;Real Bed;70.0;1;0;2;1;60.0;2.0;10.0;10.0;10.0;6.0;strict;Madrid
Apartment;Entire home/apt;3;2.0;2.0;2.0;Real Bed;160.0;1;0;4;16;99.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;4;1.5;1.0;3.0;Real Bed;64.0;2;10;3;48;96.0;10.0;10.0;10.0;10.0;9.0;moderate;Madrid
House;Entire home/apt;9;3.0;4.0;7.0;Real Bed;195.0;1;0;2;36;99.0;10.0;10.0;10.0;9.0;10.0;moderate;Madrid
Apartment;Entire home/apt;3;;1.0;1.0;Real Bed;62.0;2;7;3;17;94.0;9.0;9.0;10.0;9.0;9.0;strict;Madrid
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;28.0;1;0;6;0;;;;;;;strict;Madrid
Apartment;Private room;2;1.0;1.0;2.0;Real Bed;18.0;1;17;1;8;75.0;9.0;9.0;8.0;9.0;8.0;strict;Madrid
Bed & Breakfast;Private room;3;1.0;1.0;3.0;Real Bed;25.0;1;11;2;6;87.0;10.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Private room;3;2.0;1.0;1.0;Real Bed;16.0;1;10;1;17;77.0;7.0;8.0;8.0;8.0;8.0;flexible;Madrid
Apartment;Entire home/apt;6;2.0;2.0;3.0;Real Bed;150.0;4;20;3;4;95.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;20.0;1;0;1;2;100.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Private room;2;1.0;1.0;2.0;Real Bed;22.0;1;0;2;1;80.0;10.0;8.0;10.0;8.0;8.0;strict;Madrid
Apartment;Entire home/apt;6;2.0;3.0;5.0;Real Bed;145.0;2;20;2;13;83.0;9.0;9.0;9.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;70.0;1;0;2;23;97.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;120.0;4;20;7;2;90.0;8.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;75.0;1;7;1;2;100.0;10.0;10.0;10.0;10.0;10.0;moderate;Bondi Beach
Apartment;Entire home/apt;6;1.0;2.0;2.0;Real Bed;75.0;1;0;2;24;98.0;10.0;10.0;10.0;9.0;10.0;moderate;Madrid
House;Private room;1;1.5;1.0;1.0;Real Bed;10.0;1;0;10;0;;;;;;;flexible;Madrid
House;Private room;2;1.0;1.0;2.0;Real Bed;19.0;1;10;3;1;80.0;10.0;10.0;8.0;6.0;6.0;strict;Madrid
Apartment;Shared room;1;1.0;1.0;1.0;Real Bed;19.0;1;0;1;0;;;;;;;strict;Madrid
Apartment;Entire home/apt;2;1.0;;1.0;Real Bed;76.0;1;0;3;237;96.0;10.0;10.0;10.0;10.0;10.0;strict;Paris
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;50.0;1;0;1;18;86.0;8.0;10.0;10.0;10.0;8.0;strict;Chueca
Apartment;Entire home/apt;6;2.0;2.0;3.0;Real Bed;90.0;2;10;3;42;90.0;10.0;9.0;9.0;10.0;9.0;moderate_new;Roma
Loft;Entire home/apt;16;1.0;0.0;1.0;Couch;600.0;1;0;1;0;;;;;;;strict;Los Angeles
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;24.0;1;0;1;1;80.0;8.0;10.0;10.0;6.0;8.0;moderate;Madrid
Apartment;Entire home/apt;3;1.0;0.0;1.0;Real Bed;45.0;2;15;4;35;95.0;10.0;10.0;9.0;9.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;60.0;2;5;25;2;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;82.0;2;0;3;4;90.0;10.0;10.0;9.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;3;1.0;0.0;2.0;Real Bed;175.0;2;10;1;32;93.0;10.0;9.0;9.0;10.0;9.0;strict;London
Apartment;Entire home/apt;5;1.0;2.0;4.0;Real Bed;199.0;2;10;1;18;87.0;9.0;10.0;9.0;10.0;9.0;strict;London
House;Entire home/apt;4;1.5;2.0;2.0;Real Bed;120.0;2;50;1;16;94.0;9.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;47.0;1;0;3;3;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;5;2.0;2.0;4.0;Real Bed;135.0;2;10;4;0;;;;;;;strict;Madrid
Dorm;Shared room;2;1.5;1.0;2.0;Real Bed;12.0;1;10;1;3;80.0;8.0;9.0;9.0;9.0;8.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;0.0;1.0;Real Bed;95.0;2;20;3;0;;;;;;;strict;Madrid
Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;130.0;2;10;2;1;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;2;1.5;1.0;1.0;Real Bed;89.0;1;0;1;8;94.0;10.0;10.0;9.0;9.0;9.0;moderate;Madrid
Apartment;Entire home/apt;4;1.0;0.0;2.0;Real Bed;55.0;2;10;3;6;93.0;9.0;10.0;10.0;10.0;10.0;moderate;Madrid
Bed & Breakfast;Private room;3;2.0;1.0;2.0;Real Bed;28.0;1;15;1;446;88.0;9.0;9.0;9.0;10.0;9.0;moderate;Madrid
Apartment;Private room;3;1.0;1.0;2.0;Real Bed;32.0;2;5;1;6;97.0;8.0;10.0;10.0;9.0;10.0;moderate;Wien
Apartment;Entire home/apt;3;1.0;2.0;2.0;Real Bed;75.0;1;0;3;11;98.0;10.0;10.0;10.0;9.0;10.0;flexible;Madrid
Apartment;Entire home/apt;6;1.0;2.0;4.0;Real Bed;87.0;1;0;1;32;96.0;10.0;9.0;9.0;10.0;10.0;flexible;Madrid
Apartment;Entire home/apt;3;1.0;0.0;1.0;Real Bed;70.0;2;40;1;3;100.0;9.0;10.0;10.0;9.0;10.0;strict;Madrid
House;Private room;2;2.0;1.0;1.0;Real Bed;70.0;2;30;1;1;100.0;10.0;;10.0;;;moderate;Madrid
Bed & Breakfast;Private room;1;2.0;1.0;1.0;Real Bed;23.0;1;0;3;114;94.0;9.0;9.0;9.0;10.0;9.0;strict;Barcelona
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;125.0;1;15;2;6;100.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;60.0;2;0;1;4;85.0;9.0;10.0;9.0;9.0;8.0;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;24.0;1;5;2;36;97.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;35.0;1;0;1;32;86.0;10.0;9.0;9.0;10.0;8.0;flexible;Madrid
Apartment;Private room;2;0.0;1.0;2.0;Real Bed;24.0;1;10;2;9;100.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Private room;2;2.0;1.0;1.0;Real Bed;45.0;1;0;2;29;85.0;8.0;8.0;8.0;9.0;9.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;49.0;1;0;2;0;;;;;;;strict;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;27.0;1;0;2;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;40.0;1;0;1;1;100.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Bed & Breakfast;Private room;2;1.0;1.0;1.0;Real Bed;40.0;1;10;1;43;89.0;9.0;10.0;9.0;9.0;9.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;57.0;1;10;7;16;96.0;10.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;50.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;6;1.0;2.0;5.0;Real Bed;100.0;4;17;3;32;98.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Bed & Breakfast;Private room;2;1.0;1.0;1.0;Real Bed;39.0;1;15;3;6;90.0;10.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;65.0;1;0;4;3;93.0;10.0;9.0;8.0;9.0;9.0;moderate;Madrid
Loft;Private room;1;2.0;1.0;1.0;Real Bed;40.0;1;0;15;0;;;;;;;flexible;Madrid
